Bartonella	229	organismo	B03.440.090.100,B03.660.050.030.040
Molecular Diagnostic Techniques	229	procedimiento	E01.370.225.880,E05.200.880,E05.393.520
Disease Eradication	227	ruido	N06.850.275
Gastrointestinal Microbiome	226	ruido	G06.591.375,G06.755.375,G16.500.275.157.049.100.500.375,N06.230.124.049.100.500.250
Sequence Analysis, RNA	226	ruido	E05.393.760.710
Mosquito Vectors	225	ruido	N06.850.310.350.100.500.500,N06.850.335.188.100.500.500,N06.850.520.203.375.100.500.500
Antibodies, Helminth	224	farmaco_quimico	D12.776.124.486.485.114.185,D12.776.124.790.651.114.185,D12.776.377.715.548.114.185
Host-Pathogen Interactions	224	otro	G06.380,G06.462,G06.590.470,G16.100.380,G16.527.200,G16.543
Sequence Alignment	224	ruido	E05.393.751
Gait	222	procedimiento	E01.370.600.250,G11.427.410.568.900.750,G11.427.590.530.389
Dose-Response Relationship, Drug	222	fisiologia	G07.690.220,G07.690.773.875,G07.690.936.500
Aged, 80 and over	222	ruido	M01.060.116.100.080
Permethrin	222	farmaco_quimico	D02.355.726.713,D02.455.426.559.389.657.654.713,D02.455.849.575.188.750.636,D02.455.849.575.812.636
Antibodies, Neutralizing	221	farmaco_quimico	D12.776.124.486.485.114.244,D12.776.124.790.651.114.244,D12.776.377.715.548.114.244
Kidney Diseases	221	enfermedad	C12.050.351.968.419,C12.200.777.419,C12.777.419,C12.950.419,C13.351.968.419
Sporothrix	221	organismo	B01.300.381.820
DNA Primers	221	farmaco_quimico	D13.695.578.424.450.275,D27.720.470.530.600.223.600
Peptides	221	farmaco_quimico	D12.644
Protozoan Proteins	221	farmaco_quimico	D12.776.820
Mast Cells	220	anatomia	A11.329.427,A15.382.652
Toxoplasma	220	organismo	B01.043.075.189.250.750.800
Brain Neoplasms	220	enfermedad	C04.588.614.250.195,C10.228.140.211,C10.551.240.250
Iran	219	ruido	Z01.252.245.500.350,Z01.586.500.350
Ancylostoma	219	organismo	B01.050.500.500.294.400.968.100.100,B01.050.500.500.294.700.775.100.100
Methicillin Resistance	219	fisiologia	G06.099.225.500.600.525,G06.225.347.500.600.525,G07.690.320.269.347.500.600.525,G07.690.773.984.269.347.500.600.525
Antifungal Agents	218	farmaco_quimico	D27.505.954.122.136
Retinal Degeneration	218	enfermedad	C11.270.612,C11.768.585
Vaccination Coverage	217	ruido	N02.421.726.758.310.890.750,N02.421.726.930
Echinococcus multilocularis	216	organismo	B01.050.500.500.736.215.327.500
Prednisolone	215	farmaco_quimico	D04.210.500.745.432.769.795,D04.808.745.432.769.795
Fatal Outcome	215	ruido	E05.318.308.985.550.325,L01.280.975.550.325,N01.224.935.698.201,N06.850.505.400.975.550.325,N06.850.520.308.985.550.325
Bacterial Proteins	215	farmaco_quimico	D12.776.097
Reverse Transcriptase Polymerase Chain Reaction	213	ruido	E05.393.620.500.725
Risk Assessment	211	ruido	E05.318.740.600.800.715,N04.452.871.715,N05.715.360.750.625.700.690,N06.850.505.715,N06.850.520.830.600.800.715
Breast Neoplasms	211	enfermedad	C04.588.180,C17.800.090.500
Immunity, Innate	211	fisiologia	G12.450.564
Arachnid Vectors	211	ruido	N06.850.310.350.100.100,N06.850.335.188.100.100,N06.850.520.203.375.100.100
Sex Factors	211	ruido	N05.715.350.675,N06.850.490.875
Pregnancy	210	fisiologia	G08.686.784.769,G08.686.785.760.769
Escherichia coli Infections	210	enfermedad	C01.150.252.400.310.330,C01.252.400.310.330
Family Characteristics	210	ruido	F01.829.263.315,I01.240.361,I01.880.853.150.423,N01.224.361,N01.824.308,N06.850.505.400.400
Periodontal Diseases	210	enfermedad	C07.465.714
Goats	209	organismo	B01.050.150.900.649.077.380.513,B01.050.150.900.649.313.500.380.513
Pandemics	209	ruido	N06.850.290.200.600
Multilocus Sequence Typing	208	procedimiento	E01.370.225.875.150.125.457.500,E05.200.875.150.125.457.500,E05.393.542.500,E05.393.760.700.650
Genome	208	otro	G05.360.340
RNA, Ribosomal, 18S	207	farmaco_quimico	D13.444.735.686.675
Pyometra	207	enfermedad	C12.050.351.500.852.544,C12.100.250.852.544,C13.351.500.852.544
Disease Transmission, Infectious	206	ruido	N06.850.310,N06.850.335
Fluorescent Antibody Technique, Indirect	206	procedimiento	E01.370.225.500.607.512.240.310,E01.370.225.750.551.512.240.310,E05.200.500.607.512.240.310,E05.200.750.551.512.240.310,E05.478.412.310,E05.478.583.375.310
Environment	206	ruido	G16.500.275,N06.230
Lymphoma, B-Cell	206	enfermedad	C04.557.386.480.150,C15.604.515.569.480.150,C20.683.515.761.480.150
Leukocytes, Mononuclear	205	anatomia	A11.118.637.555,A15.145.229.637.555,A15.382.490.555
Urban Population	205	ruido	N01.600.900
Doxycycline	203	farmaco_quimico	D02.455.426.559.847.562.900.200,D04.615.562.900.200
Algorithms	202	ruido	G17.035,L01.224.050
Hypertension, Pulmonary	200	enfermedad	C08.381.423,C14.907.489.556
Intestinal Diseases	200	enfermedad	C06.405.469
Carcinoma, Transitional Cell	199	enfermedad	C04.557.470.200.430
Leishmaniasis Vaccines	199	farmaco_quimico	D20.215.894.582.480
Viral Proteins	198	farmaco_quimico	D12.776.964
Cities	198	ruido	G16.500.275.069,N06.230.069,Z01.433
India	198	ruido	Z01.252.245.393,Z01.252.245.782.875
Pruritus	198	enfermedad	C17.800.685,C23.888.885.625
Toxocara	198	organismo	B01.050.500.500.294.400.500.100.780,B01.050.500.500.294.700.100.100.780
Animal Welfare	197	ruido	I01.880.604.100
Histiocytic Sarcoma	196	enfermedad	C04.557.227.380,C15.604.250.390.380
Lymphoma, T-Cell	196	enfermedad	C04.557.386.480.750,C15.604.515.569.480.750,C20.683.515.761.480.750
Heart Rate	196	procedimiento	E01.370.600.875.500,G09.330.380.500
Host Specificity	195	otro	G06.380.380,G06.462.380,G06.590.470.380,G16.100.380.380,G16.100.380.400.400,G16.527.200.380,G16.543.380
Flow Cytometry	194	procedimiento	E01.370.225.500.363.342,E01.370.225.500.386.350,E05.196.712.516.600.240.350,E05.200.500.363.342,E05.200.500.386.350,E05.242.363.342,E05.242.386.350
Brucellosis	194	enfermedad	C01.150.252.400.167,C01.252.400.167
Lactones	193	farmaco_quimico	D02.540
Gene Regulatory Networks	193	otro	G05.360.080.689.360
Thiophenes	193	farmaco_quimico	D02.886.778,D03.383.903
Otitis Externa	193	enfermedad	C09.218.705.496
Oxazoles	193	farmaco_quimico	D03.383.129.462
Mice, Inbred BALB C	193	organismo	B01.050.050.157.520.338,B01.050.050.199.520.520.338,B01.050.150.900.649.313.992.635.505.500.400.338,B01.050.150.900.649.865.635.505.500.400.338
Anti-Infective Agents	192	farmaco_quimico	D27.505.954.122
Trypanosoma cruzi	192	organismo	B01.268.475.868.887.140
Communicable Disease Control	192	ruido	N06.850.780.200
Blotting, Western	191	ruido	E05.196.401.143,E05.301.300.096,E05.393.525.262,E05.478.566.320.200,E05.601.262,E05.601.470.320.200,E05.601.495.320.200
Urinary Bladder Neoplasms	191	enfermedad	C04.588.945.947.960,C12.050.351.937.820.945,C12.050.351.968.829.707,C12.200.758.820.968,C12.200.777.829.813,C12.758.820.968,C12.777.829.813,C12.900.820.945,C12.950.829.707,C12.950.983.945,C13.351.937.820.945,C13.351.968.829.707
Animals, Zoo	191	organismo	B01.050.050.448
Metabolome	191	ruido	G03.500
Lymph Nodes	191	anatomia	A10.549.400,A15.382.520.604.412
Cardiomyopathy, Dilated	190	enfermedad	C14.280.195.160,C14.280.238.070,C16.320.488.750
Sarcoma	189	enfermedad	C04.557.450.795
Genome, Bacterial	187	otro	G05.360.340.358.207
Computer Simulation	187	ruido	L01.224.160
Blood Glucose	187	farmaco_quimico	D09.546.359.448.500,D09.947.875.359.448.500
Protozoan Infections, Animal	186	enfermedad	C01.610.701.688,C01.610.752.625,C03.701.688,C03.752.625,C22.674.710
Antineoplastic Combined Chemotherapy Protocols	186	procedimiento	E02.183.750.500,E02.319.077.500,E02.319.310.037
Immunosuppressive Agents	185	farmaco_quimico	D27.505.696.477.656
Toxoplasmosis, Animal	185	enfermedad	C01.610.701.688.817,C01.610.752.250.800.110,C01.610.752.625.817,C03.701.688.817,C03.752.250.800.110,C03.752.625.817,C22.674.710.817
Meningoencephalitis	183	enfermedad	C01.207.245.550,C01.207.570,C10.228.140.430.550,C10.228.228.245.550,C10.228.228.507.850,C10.228.228.553,C10.228.228.570,C10.228.566.500,C10.228.614.500,C10.586.250.550,C10.586.625.500
Culicidae	183	organismo	B01.050.500.131.617.289.275,B01.050.500.131.617.720.500.500.750.712.500.875
Exons	182	otro	G05.360.340.024.340.137.232
Disease Susceptibility	182	enfermedad	C23.550.291.687,G07.100.250
Allopurinol	182	farmaco_quimico	D03.438.759.160,D03.633.100.759.160
Lung Neoplasms	181	enfermedad	C04.588.894.797.520,C08.381.540,C08.785.520
Anaplasma phagocytophilum	181	organismo	B03.440.040.050.600,B03.440.664.750.050.600,B03.660.050.020.050.600,B03.660.050.783.500.050.600
Capsid Proteins	180	farmaco_quimico	D12.776.964.970.600.550
Rickettsia Infections	180	enfermedad	C01.150.252.400.789.725,C01.252.400.780.790,C01.920.914.725
Joint Diseases	180	enfermedad	C05.550
Antibodies, Monoclonal	180	farmaco_quimico	D12.776.124.486.485.114.224,D12.776.124.790.651.114.224,D12.776.377.715.548.114.224
Prednisone	179	farmaco_quimico	D04.210.500.745.432.719.702,D04.808.745.432.719.702
Acute Kidney Injury	179	enfermedad	C12.050.351.968.419.780.050,C12.200.777.419.780.050,C12.777.419.780.050,C12.950.419.780.050,C13.351.968.419.780.050
Virulence	178	otro	G06.930
Nucleic Acid Amplification Techniques	177	ruido	E05.393.620
Syndrome	177	enfermedad	C23.550.288.500
Tandem Mass Spectrometry	176	ruido	E05.196.566.880
Macrophages	176	anatomia	A11.329.372,A11.627.482,A11.733.397,A15.382.670.522,A15.382.680.397,A15.382.812.522
Rats	175	organismo	B01.050.150.900.649.313.992.635.505.700,B01.050.150.900.649.865.635.505.700
Host-Parasite Interactions	175	otro	G16.100.380.400,G16.527.200.400,G16.543.400
Anti-Inflammatory Agents	174	farmaco_quimico	D27.505.954.158
Mycoplasma	174	organismo	B03.440.860.580.553.553
Pain Measurement	173	procedimiento	E01.370.600.550.324
Retina	173	anatomia	A09.371.729
Coronavirus Infections	173	enfermedad	C01.925.782.600.550.200,C02.782.600.550.200
Acute Disease	172	enfermedad	C23.550.291.125
Sequence Deletion	172	otro	G05.355.600.800,G05.365.590.762,G05.558.800
Ovariectomy	172	procedimiento	E04.270.282.685,E04.950.165.685,E04.950.300.680
Chromatography, Liquid	171	ruido	E05.196.181.400
Electron Transport Complex IV	171	farmaco_quimico	D05.500.562.374,D08.811.600.250.687,D08.811.682.285,D12.776.157.530.450.250.875.304,D12.776.543.277.687,D12.776.543.585.450.250.875.484
Interferon-gamma	171	farmaco_quimico	D12.644.276.374.440.893,D12.644.276.374.480.350,D12.644.276.374.480.615.350,D12.644.276.718.550,D12.776.467.374.440.893,D12.776.467.374.480.350,D12.776.467.374.480.615.350,D12.776.467.718.550,D23.529.374.440.893,D23.529.374.480.350,D23.529.374.480.615.350,D23.529.718.550
Cost-Benefit Analysis	171	ruido	N03.219.151.125
Cryptosporidium	170	organismo	B01.043.075.189.250.150.160
Genetic Association Studies	170	ruido	E05.393.385
Stifle	170	anatomia	A13.473.683
Neoplasm Recurrence, Local	169	enfermedad	C04.697.655,C23.550.727.655
Animal Distribution	169	otro	F01.145.113.069,G16.049
Ectoparasitic Infestations	168	enfermedad	C01.610.858.211,C03.858.211
Models, Theoretical	168	ruido	E05.599
Animal Husbandry	168	ruido	J01.040.090
Gastrointestinal Diseases	168	enfermedad	C06.405
Biomechanical Phenomena	168	ruido	G01.154.090,G01.374.089
Saliva	168	anatomia	A12.200.666
Diagnostic Tests, Routine	167	procedimiento	E01.370.395
Asia	167	ruido	Z01.252
Mite Infestations	167	enfermedad	C01.610.858.211.480,C03.858.211.480
Forelimb	167	anatomia	A13.395
Vector Borne Diseases	166	enfermedad	C01.920
Machine Learning	166	ruido	G17.035.250.500,L01.224.050.375.530
Bartonella Infections	165	enfermedad	C01.150.252.400.126.100,C01.252.400.126.100
Japan	165	ruido	Z01.252.474.463,Z01.639.595
Methicillin-Resistant Staphylococcus aureus	164	organismo	B03.300.390.400.800.750.100.500,B03.353.500.750.750.100.500,B03.510.100.750.750.100.500,B03.510.400.790.750.100.500,B03.510.415.400.800.750.100.500,B03.510.460.410.800.750.100.500
Hydrocortisone	164	farmaco_quimico	D04.210.500.745.745.654.600,D04.808.745.745.654.600,D06.472.040.585.353.476,D06.472.040.585.478.392
Influenza, Human	164	enfermedad	C01.748.310,C01.925.782.620.365,C02.782.620.365,C08.730.310
DNA	163	farmaco_quimico	D13.444.308
Spatial Analysis	162	ruido	E05.318.740.933,N05.715.360.750.746,N06.850.520.830.933
Temperature	161	ruido	G01.906.595,G16.500.275.063.725.710,G16.500.750.775.710,N06.230.150.450,N06.230.300.100.725.710
Electronic Health Records	161	ruido	E05.318.308.940.968.249.500,E05.318.308.940.968.625.500,N04.452.859.564.650.125,N05.715.360.300.715.500.530.250,N06.850.520.308.940.968.625.250
Syringomyelia	161	enfermedad	C10.228.854.833
Lipase	160	farmaco_quimico	D08.811.277.352.100.400
Follow-Up Studies	159	ruido	E05.318.372.500.750.249,E05.318.760.500.750.249,N05.715.360.330.500.750.350,N05.715.360.775.175.250.350,N06.850.520.450.500.750.350
Frameshift Mutation	159	otro	G05.365.590.265
Immunophenotyping	159	procedimiento	E01.370.225.812.447,E05.200.812.447,E05.478.594.450
Antioxidants	159	farmaco_quimico	D23.063,D27.505.519.217,D27.505.696.706.125,D27.720.799.047
Lymphocytes	159	anatomia	A11.118.637.555.567,A15.145.229.637.555.567,A15.382.490.555.567
Carcinoma, Squamous Cell	158	enfermedad	C04.557.470.200.400,C04.557.470.700.400
Plant Extracts	158	farmaco_quimico	D20.215.784.500,D26.667
Virulence Factors	158	farmaco_quimico	D23.946.896
Liver Neoplasms	157	enfermedad	C04.588.274.623,C06.301.623,C06.552.697
Mycoplasma Infections	157	enfermedad	C01.150.252.400.610.610,C01.252.400.610.610
Leishmaniasis, Cutaneous	157	enfermedad	C01.610.752.300.500.400,C01.610.858.560.400,C01.920.813.400,C03.752.300.500.400,C03.858.560.400,C17.800.838.775.560.400
Helminths	157	organismo	B01.050.500.500
Feasibility Studies	156	ruido	E05.318.372.550,E05.318.760.550,E05.337.675,N05.715.360.330.550,N05.715.360.775.350,N06.850.520.450.550
Cryptosporidiosis	155	enfermedad	C01.610.432.269,C01.610.701.688.235,C01.610.752.250.269,C01.610.752.625.235,C03.432.269,C03.701.688.235,C03.752.250.269,C03.752.625.235,C06.405.469.452.269,C22.674.710.235
Newcastle Disease	154	enfermedad	C01.925.782.580.600.080.600,C02.782.580.600.080.600,C22.131.630
Models, Statistical	154	ruido	E05.318.740.500,E05.599.835,N05.715.360.750.530,N06.850.520.830.500
Microsatellite Repeats	154	ruido	G02.111.570.080.708.800.500,G05.360.080.708.800.500,G05.360.340.024.850.500
Chlorocebus aethiops	154	organismo	B01.050.150.900.649.313.988.400.112.199.120.126.110
Mammals	153	organismo	B01.050.150.900.649
Lymphoma, Large B-Cell, Diffuse	152	enfermedad	C04.557.386.480.150.585,C15.604.515.569.480.150.585,C20.683.515.761.480.150.585
DNA, Ribosomal	152	farmaco_quimico	D13.444.308.475
Toxocara canis	152	organismo	B01.050.500.500.294.400.500.100.780.225,B01.050.500.500.294.700.100.100.780.225
Anemia, Hemolytic, Autoimmune	151	enfermedad	C15.378.050.141.125,C15.378.071.141.125,C20.111.175
Genetic Loci	151	otro	G05.360.340.024.380
Thrombocytopenia	151	enfermedad	C15.378.140.855,C15.378.243.937
Cricetinae	151	organismo	B01.050.150.900.649.313.992.635.075.250,B01.050.150.900.649.865.635.150
Helminthiasis, Animal	150	enfermedad	C01.610.335.349,C01.610.701.377,C03.335.349,C03.701.377,C22.674.377
Aedes	150	organismo	B01.050.500.131.617.289.275.100,B01.050.500.131.617.720.500.500.750.712.500.875.100
Madin Darby Canine Kidney Cells	149	anatomia	A11.251.210.827,A11.436.589
Skull	149	anatomia	A02.835.232.781
Blood Platelets	148	anatomia	A11.118.188,A15.145.229.188
Enteritis	148	enfermedad	C06.405.205.462,C06.405.469.326
Brucella canis	148	organismo	B03.440.400.425.215.500.150,B03.660.050.070.100.150
Hypertension	147	enfermedad	C14.907.489
Human-Animal Bond	147	otro	F01.145.496.500
Socioeconomic Factors	147	ruido	I01.880.853.996,N01.824
Dermatitis	146	enfermedad	C17.800.174
ROC Curve	146	ruido	E05.318.370.800.750,E05.318.740.872.750,E05.318.780.800.750,N05.715.360.325.700.680,N05.715.360.780.700.680,N06.850.520.445.800.750
Postoperative Pain	146	enfermedad	C23.550.767.700,C23.888.592.612.832,F02.830.816.444.775,G11.561.790.444.775
Feeding Behavior	146	fisiologia	F01.145.113.547,F01.145.407,G07.203.650.353
Gene Frequency	146	otro	G05.330
Pyrroles	145	farmaco_quimico	D03.383.129.578
Sepsis	144	enfermedad	C01.539.757,C01.757,C23.550.470.790.500
Antinematodal Agents	144	farmaco_quimico	D27.505.954.122.250.075.080
Allergens	144	farmaco_quimico	D23.050.063
Hypothyroidism	143	enfermedad	C19.874.482
Helminth Proteins	143	farmaco_quimico	D12.776.419
Giardia	143	organismo	B01.237.385
Tibia	143	anatomia	A02.835.232.043.650.883
Indoles	143	farmaco_quimico	D03.438.473,D03.633.100.473
Nigeria	143	ruido	Z01.058.290.190.565
Goat Diseases	143	enfermedad	C22.405
Antigens, Viral	142	farmaco_quimico	D12.776.964.350,D23.050.327
Autoantibodies	142	farmaco_quimico	D12.776.124.486.485.114.323,D12.776.124.790.651.114.323,D12.776.377.715.548.114.323
Mexico	142	ruido	Z01.107.567.589
Insulin	142	farmaco_quimico	D06.472.699.587.200.500.625,D12.644.548.586.200.500.625
DNA Copy Number Variations	141	otro	G05.365.795.297.500
Cell Survival	141	fisiologia	G04.299.316,G04.346
Vero Cells	141	anatomia	A11.251.210.955,A11.436.955
Dirofilaria	140	organismo	B01.050.500.500.294.400.937.463.230,B01.050.500.500.294.700.750.700.300.230
Protein Binding	140	ruido	G02.111.087.680,G02.111.679,G02.149.115.680,G03.495.800,G03.808
Recombination, Genetic	140	otro	G05.355.760,G05.728
Neoplasm Metastasis	140	enfermedad	C04.697.650,C23.550.727.650
Argentina	140	ruido	Z01.107.757.077
Guinea Pigs	140	organismo	B01.050.150.900.649.313.992.550,B01.050.150.900.649.865.550
Fluorescent Antibody Technique	140	procedimiento	E01.370.225.500.607.512.240,E01.370.225.750.551.512.240,E05.200.500.607.512.240,E05.200.750.551.512.240,E05.478.412,E05.478.583.375
Neospora	139	organismo	B01.043.075.189.250.750.550
Heart Diseases	138	enfermedad	C14.280
Vaccines, Attenuated	138	farmaco_quimico	D20.215.894.811
Liver Diseases	137	enfermedad	C06.552
Giardia lamblia	137	organismo	B01.237.385.400
Protein-Losing Enteropathies	137	enfermedad	C06.405.469.818
Meglumine Antimoniate	136	farmaco_quimico	D02.033.800.813.550.800,D09.067.342.600.800,D09.853.813.550.800
Amino Acids	136	farmaco_quimico	D12.125
Selection, Genetic	136	otro	G05.355.800,G05.783
Dysbiosis	136	enfermedad	C23.550.308
Environmental Exposure	135	ruido	N06.850.460.350
Ethiopia	135	ruido	Z01.058.290.120.310
Vincristine	135	farmaco_quimico	D03.132.436.681.827.817,D03.438.473.402.681.827.817,D03.633.100.473.402.681.827.817,D03.633.100.496.500.500.681.827.817
Observer Variation	135	procedimiento	E01.354.753,N02.421.450.600,N05.715.350.150.675,N06.850.490.500.250,N06.850.490.750
Immunity, Humoral	135	fisiologia	G12.450.050.420
Kenya	135	ruido	Z01.058.290.120.400
Spinal Cord Diseases	135	enfermedad	C10.228.854
Triglycerides	135	farmaco_quimico	D10.351.801
Borrelia	134	organismo	B03.440.425.410.711.193,B03.851.595.193
Heart Atria	134	anatomia	A07.541.358
Heart	134	anatomia	A07.541
Texas	134	ruido	Z01.107.567.875.760.750
Kaplan-Meier Estimate	134	ruido	E05.318.740.998.650,N05.715.360.750.795.650,N06.850.520.830.998.650
Bacterial Vaccines	134	farmaco_quimico	D20.215.894.135
Immunoassay	133	ruido	E05.478.566,E05.601.470,E05.601.495
Cross-Over Studies	133	ruido	E05.318.370.150,E05.318.780.150,N05.715.360.325.150,N05.715.360.780.150,N06.850.520.445.150
Netherlands	133	ruido	Z01.542.651
Adenocarcinoma	133	enfermedad	C04.557.470.200.025
Tumor Suppressor Protein p53	133	farmaco_quimico	D12.776.157.687.650,D12.776.260.820,D12.776.624.776.775,D12.776.660.720.650,D12.776.660.825,D12.776.744.845
Intestinal Mucosa	133	anatomia	A03.556.124.369,A10.615.550.444
DNA Mutational Analysis	132	ruido	E05.393.760.700.300
Blood Pressure	132	procedimiento	E01.370.600.875.249,G09.330.380.076
Neutrophils	132	anatomia	A11.118.637.415.583,A11.627.340.583,A11.733.689,A15.145.229.637.415.583,A15.382.490.315.583,A15.382.680.689
